"timestamp","displayname","head.pitch","head.yaw","head.roll","body.pitch","body.yaw","body.roll","head.position.x","head.position.y","head.position.z","hands.leftHand.pitch","hands.leftHand.yaw","hands.leftHand.roll","hands.leftHand.position.x","hands.leftHand.position.y","hands.leftHand.position.z","hands.rightHand.pitch","hands.rightHand.yaw","hands.rightHand.roll","hands.rightHand.position.x","hands.rightHand.position.y","hands.rightHand.position.z","palms.leftPalm.pitch","palms.leftPalm.yaw","palms.leftPalm.roll","palms.leftPalm.position.x","palms.leftPalm.position.y","palms.leftPalm.position.z","palms.rightPalm.pitch","palms.rightPalm.yaw","palms.rightPalm.roll","palms.rightPalm.position.x","palms.rightPalm.position.y","palms.rightPalm.position.z"
1469754052268,,13.426440238952637,-79.52901458740234,-60,0,20.37431526184082,0,-20.63528060913086,-7.378971099853516,-22.130779266357422,126.80195617675781,127.970947265625,-32.96806716918945,0.05088233947753906,-0.3163280487060547,0.10529565811157227,168.1116180419922,19.764724731445312,0.40197306871414185,0.05175209045410156,-0.31218719482421875,0.5045375823974609,116.22808837890625,-112.75253295898438,49.041290283203125,-20.781953811645508,-8.344101905822754,-22.02627182006836,158.99441528320312,162.17132568359375,-9.776569366455078,-20.429929733276367,-8.371596336364746,-22.143583297729492
1469754052317,,13.426440238952637,-79.52901458740234,-60,0,20.37431526184082,0,-20.63528060913086,-7.378971099853516,-22.130779266357422,126.80195617675781,127.970947265625,-32.96806716918945,0.05088233947753906,-0.3163280487060547,0.10529565811157227,168.1116180419922,19.764724731445312,0.40197306871414185,0.05175209045410156,-0.31218719482421875,0.5045375823974609,116.22808837890625,-112.75253295898438,49.041290283203125,-20.781953811645508,-8.344101905822754,-22.02627182006836,158.99441528320312,162.17132568359375,-9.776569366455078,-20.429929733276367,-8.371596336364746,-22.143583297729492
1469754052367,,13.426440238952637,-79.52901458740234,-60,0,20.37431526184082,0,-20.63528060913086,-7.378971099853516,-22.130779266357422,126.80195617675781,127.970947265625,-32.96806716918945,0.05088233947753906,-0.3163280487060547,0.10529565811157227,168.1116180419922,19.764724731445312,0.40197306871414185,0.05175209045410156,-0.31218719482421875,0.5045375823974609,116.22808837890625,-112.75253295898438,49.041290283203125,-20.781953811645508,-8.344101905822754,-22.02627182006836,158.99441528320312,162.17132568359375,-9.776569366455078,-20.429929733276367,-8.371596336364746,-22.143583297729492
1469754052416,,12.055583000183105,-77.66300964355469,-60,0,18.482481002807617,0,-20.74148178100586,-7.440651893615723,-22.141172409057617,127.98695373535156,129.1637420654297,-31.971336364746094,0.05301666259765625,-0.31595516204833984,0.02376699447631836,168.02455139160156,21.755023956298828,0.42031338810920715,0.06565475463867188,-0.31241893768310547,0.4227724075317383,134.09432983398438,-139.07510375976562,58.130470275878906,-20.75048065185547,-8.35227108001709,-22.061513900756836,163.15521240234375,174.56309509277344,-5.239178657531738,-20.470035552978516,-8.37389850616455,-22.027076721191406
1469754052467,,7.606400489807129,-70.2023696899414,-60,0,10.91392993927002,0,-20.726303100585938,-7.461051940917969,-22.16609764099121,133.5651092529297,135.7244873046875,-27.831300735473633,0.05186271667480469,-0.31591129302978516,-0.004899501800537109,168.0856170654297,29.365982055664062,0.4203440248966217,0.11729812622070312,-0.31215572357177734,0.3889651298522949,144.3788604736328,-145.55564880371094,54.02443313598633,-20.7249813079834,-8.354190826416016,-22.071290969848633,162.51019287109375,168.74746704101562,-4.620418071746826,-20.457494735717773,-8.372647285461426,-21.991779327392578
1469754052517,,5.040092945098877,-58.82118225097656,-57.455875396728516,0,-0.4339684844017029,0,-20.681739807128906,-7.494961738586426,-22.200172424316406,139.74159240722656,145.82057189941406,-23.816814422607422,0.03903961181640625,-0.3153247833251953,-0.04536023736000061,168.17689514160156,40.98323059082031,0.5012034773826599,0.18072891235351562,-0.31140899658203125,0.3278079330921173,161.07797241210938,-157.16200256347656,51.02510452270508,-20.677173614501953,-8.370110511779785,-22.08837890625,158.30337524414062,162.47744750976562,-3.0671374797821045,-20.44995880126953,-8.37503719329834,-21.940683364868164
1469754052566,,4.142409324645996,-51.262786865234375,-56.36159896850586,0,-7.991745948791504,0,-20.6373233795166,-7.526913642883301,-22.214921951293945,142.95826721191406,152.29339599609375,-21.884254455566406,0.02164459228515625,-0.3150920867919922,-0.06855392456054688,168.1439666748047,48.63239288330078,0.4714549481868744,0.21211814880371094,-0.31143951416015625,0.2821071147918701,171.72723388671875,-164.4628448486328,50.82759094238281,-20.630769729614258,-8.383657455444336,-22.09079360961914,151.86236572265625,157.76565551757812,-3.11279034614563,-20.438085556030273,-8.385783195495605,-21.923551559448242
1469754052617,,3.6285364627838135,-43.68366241455078,-55.693199157714844,0,-15.549108505249023,0,-20.584383010864258,-7.553350925445557,-22.218408584594727,145.53237915039062,158.81407165527344,-20.295074462890625,-0.0001678466796875,-0.3144826889038086,-0.08761882781982422,168.14776611328125,56.37485885620117,0.4888345003128052,0.23526954650878906,-0.3110532760620117,0.23406982421875,-178.47007751464844,-172.41943359375,54.204246520996094,-20.572235107421875,-8.391457557678223,-22.08856964111328,145.9915771484375,154.02740478515625,-3.675516128540039,-20.423566818237305,-8.399075508117676,-21.90993309020996
1469754052667,,3.266846179962158,-34.15337371826172,-55.088035583496094,0,-24.997638702392578,0,-20.516775131225586,-7.595637798309326,-22.22040557861328,148.4994659423828,167.25169372558594,-19.2510929107666,-0.025903701782226562,-0.3147106170654297,-0.09814929962158203,168.288330078125,65.99549865722656,0.684298038482666,0.2593250274658203,-0.31117725372314453,0.18010997772216797,-173.26449584960938,-178.98289489746094,59.187744140625,-20.491926193237305,-8.405784606933594,-22.091999053955078,142.81544494628906,149.7611541748047,-3.932659149169922,-20.407291412353516,-8.424511909484863,-21.89542007446289
1469754052717,,2.982964038848877,-24.697908401489258,-54.48410415649414,0,-34.446346282958984,0,-20.449989318847656,-7.637812614440918,-22.218311309814453,151.5554962158203,176.23504638671875,-18.81180191040039,-0.04194450378417969,-0.3149118423461914,-0.09228038787841797,168.8213348388672,75.45177459716797,1.1820296049118042,0.28524017333984375,-0.31078624725341797,0.1349010467529297,-166.12762451171875,176.19886779785156,60.80638885498047,-20.438915252685547,-8.410165786743164,-22.086885452270508,141.49842834472656,141.67605590820312,-4.320682048797607,-20.395702362060547,-8.4327392578125,-21.881282806396484
1469754052766,,2.8649189472198486,-20.84821319580078,-54.19227981567383,0,-38.20763397216797,0,-20.422752380371094,-7.659110069274902,-22.212371826171875,152.78964233398438,-179.7707061767578,-18.822921752929688,-0.04796028137207031,-0.3152046203613281,-0.08996105194091797,168.865234375,79.34188842773438,1.2461191415786743,0.2932596206665039,-0.31099414825439453,0.11537647247314453,-164.51121520996094,173.80206298828125,66.32394409179688,-20.399654388427734,-8.428926467895508,-22.08097267150879,137.43150329589844,141.49334716796875,-5.885628700256348,-20.38988494873047,-8.46627140045166,-21.88936424255371
1469754052817,,2.7486000061035156,-11.442553520202637,-53.59292221069336,0,-47.59959411621094,0,-20.355701446533203,-7.70896053314209,-22.182693481445312,156.04432678222656,-170.57093811035156,-19.092878341674805,-0.06247425079345703,-0.31554126739501953,-0.08084583282470703,177.4640655517578,88.7123031616211,9.837300300598145,0.3077211380004883,-0.3108682632446289,0.0657052993774414,-155.0973358154297,168.32522583007812,71.0604019165039,-20.35310935974121,-8.45290470123291,-22.0493106842041,127.71571350097656,134.53134155273438,-12.727319717407227,-20.380836486816406,-8.500642776489258,-21.88716697692871
1469754052867,,2.7509939670562744,-2.013439178466797,-53.13664627075195,0,-57.01775360107422,0,-20.297924041748047,-7.757917881011963,-22.13530921936035,159.39315795898438,-161.70199584960938,-19.863187789916992,-0.07527446746826172,-0.3148155212402344,-0.06960105895996094,165.98423767089844,98.180908203125,-1.6720576286315918,0.31437206268310547,-0.31003284454345703,0.014104843139648438,-140.122802734375,161.6973114013672,75.32513427734375,-20.336427688598633,-8.479640007019043,-22.005971908569336,112.92327117919922,128.7799835205078,-25.283708572387695,-20.377103805541992,-8.535614967346191,-21.8855037689209
1469754052917,,2.8065178394317627,3.7291059494018555,-52.83075714111328,0,-62.70151901245117,0,-20.271625518798828,-7.802936553955078,-22.095212936401367,161.38735961914062,-156.4420928955078,-20.6029109954834,-0.08218955993652344,-0.3146476745605469,-0.06156349182128906,166.7366485595703,103.88884735107422,-0.9184691905975342,0.31390380859375,-0.3097562789916992,-0.017345428466796875,-127.06807708740234,154.81253051757812,80.65186309814453,-20.34064292907715,-8.511445045471191,-21.98219871520996,98.61741638183594,127.0089111328125,-37.52153396606445,-20.377534866333008,-8.568648338317871,-21.888389587402344
1469754052966,,2.704840898513794,3.6340231895446777,-52.87104797363281,0,-62.698909759521484,0,-20.280941009521484,-7.864276885986328,-22.070180892944336,161.13063049316406,-156.84054565429688,-20.601709365844727,-0.0819854736328125,-0.3142967224121094,-0.06202125549316406,166.468994140625,103.83394622802734,-1.1896003484725952,0.3135566711425781,-0.3099784851074219,-0.017261505126953125,-117.3040771484375,147.34228515625,87.08881378173828,-20.364837646484375,-8.55734634399414,-21.980520248413086,86.53931427001953,129.166015625,-45.97456359863281,-20.37958526611328,-8.612899780273438,-21.902965545654297
1469754053017,,2.688326120376587,3.5627007484436035,-52.96240234375,0,-62.69537353515625,0,-20.28994369506836,-7.908685207366943,-22.052690505981445,161.06922912597656,-156.46932983398438,-20.470718383789062,-0.08254718780517578,-0.3146028518676758,-0.06237220764160156,166.542724609375,103.81829071044922,-1.1285932064056396,0.3128213882446289,-0.3101634979248047,-0.017278671264648438,72.5345687866211,35.88661575317383,-86.39154052734375,-20.391551971435547,-8.59196949005127,-21.975549697875977,76.07301330566406,129.03416442871094,-50.23064422607422,-20.367460250854492,-8.656410217285156,-21.909711837768555
1469754053066,,2.7132785320281982,3.529817581176758,-52.94681930541992,0,-62.69959259033203,0,-20.301544189453125,-7.9472222328186035,-22.037635803222656,161.24713134765625,-156.2163543701172,-20.583457946777344,-0.08265018463134766,-0.3147592544555664,-0.06278228759765625,166.39198303222656,103.71896362304688,-1.2866437435150146,0.3125877380371094,-0.3101625442504883,-0.017236709594726562,80.90896606445312,34.405574798583984,-82.99506378173828,-20.418184280395508,-8.599398612976074,-21.966257095336914,70.30899047851562,128.47740173339844,-50.929744720458984,-20.353851318359375,-8.68474006652832,-21.910728454589844
1469754053117,,2.679616928100586,3.4671714305877686,-52.88934326171875,0,-62.710575103759766,0,-20.316299438476562,-7.979668617248535,-22.024005889892578,161.35032653808594,-155.9824676513672,-20.6262149810791,-0.08281230926513672,-0.31456756591796875,-0.0632476806640625,166.1569061279297,103.61429595947266,-1.4817548990249634,0.31217002868652344,-0.31009960174560547,-0.017164230346679688,87.22505950927734,32.28492736816406,-81.9013442993164,-20.44078826904297,-8.598657608032227,-21.956945419311523,66.85055541992188,127.93692016601562,-50.908447265625,-20.34435272216797,-8.707551956176758,-21.90961265563965
1469754053167,,2.65246844291687,3.4063470363616943,-52.69797134399414,0,-62.723609924316406,0,-20.331729888916016,-8.009003639221191,-22.0107421875,161.31655883789062,-156.02622985839844,-20.573991775512695,-0.08331775665283203,-0.31488895416259766,-0.06266403198242188,165.93063354492188,103.4598388671875,-1.720114827156067,0.3119840621948242,-0.3101329803466797,-0.01702880859375,92.1368179321289,28.98699188232422,-81.35577392578125,-20.46342658996582,-8.597084045410156,-21.942712783813477,63.643157958984375,127.33985137939453,-50.558837890625,-20.334251403808594,-8.738200187683105,-21.906841278076172
1469754053217,,2.691250801086426,3.34294056892395,-52.29273986816406,0,-62.74224090576172,0,-20.344810485839844,-8.0325927734375,-21.998613357543945,161.40365600585938,-156.15748596191406,-20.5935115814209,-0.08344078063964844,-0.3148784637451172,-0.06333351135253906,166.3460693359375,103.44880676269531,-1.3304798603057861,0.311798095703125,-0.3103046417236328,-0.017202377319335938,91.98082733154297,25.5378360748291,-78.30709075927734,-20.4715518951416,-8.604820251464844,-21.925399780273438,61.385643005371094,127.33366394042969,-50.358150482177734,-20.324174880981445,-8.774956703186035,-21.903480529785156
1469754053266,,2.955563545227051,3.3593831062316895,-51.81112289428711,0,-62.81399917602539,0,-20.358009338378906,-8.057861328125,-21.982620239257812,161.15899658203125,-155.936279296875,-20.536439895629883,-0.08418464660644531,-0.31533050537109375,-0.062419891357421875,166.17288208007812,103.6045150756836,-1.4809762239456177,0.3113250732421875,-0.30994415283203125,-0.017728805541992188,90.00817108154297,23.90934944152832,-73.09740447998047,-20.470027923583984,-8.618189811706543,-21.914701461791992,59.41935348510742,128.365966796875,-51.02490234375,-20.314685821533203,-8.808700561523438,-21.90259552001953
1469754053316,,3.1017043590545654,3.4049782752990723,-51.8034782409668,0,-63.024662017822266,0,-20.363914489746094,-8.07241439819336,-21.970279693603516,160.75442504882812,-155.13119506835938,-19.791019439697266,-0.08594417572021484,-0.3146219253540039,-0.06286430358886719,166.70567321777344,103.82037353515625,-1.057053804397583,0.3111734390258789,-0.30942726135253906,-0.019712448120117188,88.73827362060547,24.613121032714844,-71.2258529663086,-20.46752166748047,-8.625893592834473,-21.914329528808594,57.85523986816406,129.46791076660156,-52.232177734375,-20.30799674987793,-8.827221870422363,-21.903459548950195
1469754053366,,3.12109375,3.6547248363494873,-52.04136276245117,0,-63.49003601074219,0,-20.363994598388672,-8.084784507751465,-21.956329345703125,158.53399658203125,-152.6381378173828,-16.414297103881836,-0.0889749526977539,-0.31156444549560547,-0.06744766235351562,162.3262481689453,104.31019592285156,-6.398248195648193,0.3126811981201172,-0.30642223358154297,-0.027051925659179688,87.7542953491211,26.860239028930664,-71.92623901367188,-20.462709426879883,-8.637702941894531,-21.920886993408203,56.29825973510742,131.1351318359375,-54.13618850708008,-20.30093765258789,-8.846611976623535,-21.905132293701172
1469754053417,,3.113173246383667,3.9819374084472656,-52.51891326904297,0,-63.78730773925781,0,-20.361038208007812,-8.087369918823242,-21.948974609375,156.69309997558594,-142.89730834960938,-9.603792190551758,-0.09489250183105469,-0.3037271499633789,-0.08044624328613281,141.42367553710938,98.7831802368164,-31.406356811523438,0.31827640533447266,-0.3008441925048828,-0.03822135925292969,87.4856185913086,28.469318389892578,-72.12919616699219,-20.454965591430664,-8.647920608520508,-21.92742156982422,55.43575668334961,132.625244140625,-56.219696044921875,-20.29730796813965,-8.85943603515625,-21.906692504882812
1469754053466,,3.1261649131774902,3.9982101917266846,-52.63532257080078,0,-63.80709457397461,0,-20.35529327392578,-8.087331771850586,-21.942127227783203,151.96595764160156,-135.6216583251953,-1.53914213180542,-0.0984792709350586,-0.2922830581665039,-0.09589767456054688,89.34991455078125,99.99243927001953,-85.91923522949219,0.3221445083618164,-0.2924509048461914,-0.05068206787109375,86.70673370361328,29.425683975219727,-72.2643051147461,-20.44451141357422,-8.656343460083008,-21.93239402770996,55.297786712646484,133.30250549316406,-58.680274963378906,-20.295150756835938,-8.87248706817627,-21.907075881958008
1469754053516,,3.202075719833374,4.141654014587402,-53.09809494018555,0,-63.81371307373047,0,-20.35211181640625,-8.086977005004883,-21.94060707092285,142.85008239746094,-130.49322509765625,11.681303977966309,-0.10041046142578125,-0.2750072479248047,-0.11563873291015625,-102.56867980957031,71.57962036132812,81.30860137939453,0.3235445022583008,-0.2794837951660156,-0.06790351867675781,85.112548828125,29.498729705810547,-72.49789428710938,-20.429670333862305,-8.663865089416504,-21.935527801513672,56.22703170776367,132.5955352783203,-61.45975112915039,-20.293092727661133,-8.88862133026123,-21.904333114624023
1469754053567,,3.0425143241882324,4.352055072784424,-53.485374450683594,0,-63.81072235107422,0,-20.34238052368164,-8.086038589477539,-21.93839454650879,128.96630859375,-129.02908325195312,31.391822814941406,-0.09845161437988281,-0.2465219497680664,-0.1442890167236328,-111.41424560546875,62.542938232421875,69.22315979003906,0.3236055374145508,-0.25824451446533203,-0.09444618225097656,83.93708801269531,29.084577560424805,-72.15817260742188,-20.411693572998047,-8.671107292175293,-21.937776565551758,58.38106918334961,131.26280212402344,-65.00882720947266,-20.293155670166016,-8.905375480651855,-21.89868927001953
1469754053616,,2.782576322555542,4.498888969421387,-53.655784606933594,0,-63.73841857910156,0,-20.330236434936523,-8.084169387817383,-21.936532974243164,113.00970458984375,-128.2023162841797,58.01198196411133,-0.0954275131225586,-0.21449661254882812,-0.16806411743164062,-112.54879760742188,52.00062942504883,61.41212463378906,0.32231903076171875,-0.23698139190673828,-0.1162109375,84.13815307617188,28.72994041442871,-71.63065338134766,-20.39777183532715,-8.673775672912598,-21.93724250793457,61.412715911865234,129.97219848632812,-68.86292266845703,-20.299381256103516,-8.91720199584961,-21.891178131103516
1469754053667,,2.643822193145752,4.518892288208008,-53.48057556152344,0,-63.59040069580078,0,-20.31719970703125,-8.081096649169922,-21.934101104736328,101.25773620605469,-132.4224395751953,84.03724670410156,-0.08908653259277344,-0.17970561981201172,-0.1827411651611328,-109.2967300415039,42.71757125854492,55.77745056152344,0.3193950653076172,-0.2115802764892578,-0.13525390625,83.4507827758789,28.447107315063477,-72.45291137695312,-20.38522720336914,-8.671720504760742,-21.933757781982422,64.80840301513672,128.48374938964844,-71.95903015136719,-20.30756187438965,-8.926620483398438,-21.88228416442871
1469754053716,,2.5553252696990967,4.4115753173828125,-53.41823196411133,0,-63.3868522644043,0,-20.304821014404297,-8.078554153442383,-21.932912826538086,-81.51512908935547,-41.06861114501953,-75.69898223876953,-0.0823812484741211,-0.14919090270996094,-0.1893939971923828,-104.50123596191406,34.43613052368164,48.759525299072266,0.3154277801513672,-0.18635082244873047,-0.14914321899414062,82.1292724609375,29.489809036254883,-75.47186279296875,-20.376646041870117,-8.670970916748047,-21.93048858642578,67.66541290283203,126.98530578613281,-73.948974609375,-20.313520431518555,-8.933232307434082,-21.87289047241211
1469754053766,,2.56034255027771,4.184158802032471,-53.31911849975586,0,-63.15979766845703,0,-20.293222427368164,-8.07894515991211,-21.932165145874023,-79.13308715820312,-35.61455154418945,-61.00688171386719,-0.07445049285888672,-0.12085533142089844,-0.19254684448242188,-98.9908447265625,27.199798583984375,41.70055389404297,0.30846595764160156,-0.1609935760498047,-0.15729331970214844,80.95838165283203,31.25324821472168,-78.31678009033203,-20.37042999267578,-8.67401123046875,-21.928829193115234,68.20905303955078,125.95635223388672,-75.60967254638672,-20.312625885009766,-8.938569068908691,-21.864463806152344
1469754053816,,2.5502047538757324,4.139011383056641,-52.824378967285156,0,-62.95366287231445,0,-20.284835815429688,-8.080545425415039,-21.931049346923828,-75.60204315185547,-32.23525619506836,-51.61229705810547,-0.06949901580810547,-0.10422229766845703,-0.19356155395507812,-93.69172668457031,22.779184341430664,34.344024658203125,0.30370426177978516,-0.14278697967529297,-0.161041259765625,79.99744415283203,32.04033660888672,-79.27100372314453,-20.364938735961914,-8.676437377929688,-21.927536010742188,67.54639434814453,125.68661499023438,-76.76873779296875,-20.308425903320312,-8.94253921508789,-21.858821868896484
1469754053867,,2.5472819805145264,3.9808881282806396,-52.50733947753906,0,-62.587371826171875,0,-20.276315689086914,-8.077930450439453,-21.929859161376953,-71.5654067993164,-28.582990646362305,-46.23397445678711,-0.06405258178710938,-0.08609962463378906,-0.1941852569580078,-86.20970153808594,18.76226806640625,30.785429000854492,0.30051422119140625,-0.12120914459228516,-0.16345596313476562,78.68986511230469,32.739952087402344,-80.84675598144531,-20.36049461364746,-8.673344612121582,-21.92697525024414,66.99080657958984,125.75763702392578,-77.92240142822266,-20.3043155670166,-8.942793846130371,-21.853715896606445
1469754053916,,2.527984857559204,3.6474361419677734,-52.35138702392578,0,-62.11616516113281,0,-20.27149200439453,-8.076460838317871,-21.9295597076416,-70.42039489746094,-27.77024269104004,-45.35977554321289,-0.06236743927001953,-0.07912731170654297,-0.19480514526367188,-83.82017517089844,17.225065231323242,30.746349334716797,0.30180835723876953,-0.11284160614013672,-0.1618804931640625,77.75845336914062,33.13190841674805,-81.94912719726562,-20.3601016998291,-8.672856330871582,-21.927959442138672,67.43632507324219,125.90959167480469,-77.85840606689453,-20.30348777770996,-8.943472862243652,-21.85350227355957
1469754053967,,2.4836440086364746,3.20546817779541,-52.173667907714844,0,-61.30502700805664,0,-20.269115447998047,-8.075117111206055,-21.931198120117188,-69.34870147705078,-26.318815231323242,-43.056480407714844,-0.06305694580078125,-0.062287330627441406,-0.1959705352783203,-79.95893859863281,13.79552936553955,29.33616065979004,0.30634021759033203,-0.09244060516357422,-0.1593189239501953,76.01443481445312,34.06270217895508,-84.40266418457031,-20.36004066467285,-8.671903610229492,-21.930212020874023,68.38253021240234,126.24383544921875,-77.75135803222656,-20.30275535583496,-8.943988800048828,-21.853498458862305
1469754054016,,2.3144447803497314,3.602947235107422,-51.78328323364258,0,-61.25164031982422,0,-20.263938903808594,-8.072887420654297,-21.929004669189453,-67.64305877685547,-21.136571884155273,-40.6795539855957,-0.07971382141113281,-0.03886222839355469,-0.20022964477539062,-76.70374298095703,6.911354064941406,32.179710388183594,0.32332801818847656,-0.060883522033691406,-0.15790367126464844,75.00309753417969,34.625118255615234,-85.51326751708984,-20.356494903564453,-8.671567916870117,-21.93043327331543,68.63270568847656,126.35626220703125,-78.42639923095703,-20.302574157714844,-8.944387435913086,-21.850738525390625
1469754054067,,1.9854940176010132,3.7598814964294434,-51.49945068359375,0,-61.13127899169922,0,-20.262420654296875,-8.070998191833496,-21.92823600769043,-67.40060424804688,-15.595174789428711,-39.215309143066406,-0.09587383270263672,-0.022081375122070312,-0.20305824279785156,-75.242919921875,1.274688482284546,34.04364013671875,0.3401813507080078,-0.040157318115234375,-0.15476226806640625,74.50846862792969,34.86069869995117,-86.12484741210938,-20.35451316833496,-8.671187400817871,-21.93092918395996,69.11719512939453,126.28038787841797,-78.4404296875,-20.302114486694336,-8.94458293914795,-21.849271774291992
