"timestamp","displayname","head.pitch","head.yaw","head.roll","head.position.x","head.position.y","head.position.z","hands.leftHand.pitch","hands.leftHand.yaw","hands.leftHand.roll","hands.leftHand.position.x","hands.leftHand.position.y","hands.leftHand.position.z","hands.rightHand.pitch","hands.rightHand.yaw","hands.rightHand.roll","hands.rightHand.position.x","hands.rightHand.position.y","hands.rightHand.position.z","palms.leftPalm.pitch","palms.leftPalm.yaw","palms.leftPalm.roll","palms.leftPalm.position.x","palms.leftPalm.position.y","palms.leftPalm.position.z","palms.rightPalm.pitch","palms.rightPalm.yaw","palms.rightPalm.roll","palms.rightPalm.position.x","palms.rightPalm.position.y","palms.rightPalm.position.z"
1469503964522,,50,-72.19109344482422,60,-16.987266540527344,-7.399286270141602,-19.98145294189453,-135.57749938964844,167.5414276123047,56.986961364746094,0.8907920718193054,-0.48773193359375,0.7219781875610352,119.7157211303711,-24.60763168334961,61.35685348510742,0.7883251905441284,-0.4499673843383789,0.8139133453369141,172.87872314453125,-36.084861755371094,-19.50869369506836,-16.87643051147461,-8.33970832824707,-19.8538875579834,171.11961364746094,-134.17649841308594,-12.790580749511719,-16.852903366088867,-8.369779586791992,-20.232778549194336
1469503964572,,-50,-80.55957794189453,60,-16.959142684936523,-7.408240795135498,-20.051273345947266,-142.7486114501953,172.13990783691406,55.81267166137695,0.9271650314331055,-0.4868946075439453,0.5421667098999023,127.65035247802734,-20.472013473510742,58.408084869384766,0.8392307758331299,-0.4501047134399414,0.6492700576782227,-147.05186462402344,-44.828819274902344,-49.00541687011719,-16.92595863342285,-8.343023300170898,-19.968374252319336,172.6570587158203,-131.76947021484375,-11.823125839233398,-16.776012420654297,-8.369505882263184,-20.233999252319336
1469503964622,,-50,-80.55957794189453,60,-16.959142684936523,-7.408240795135498,-20.051273345947266,-142.7486114501953,172.13990783691406,55.81267166137695,0.9271650314331055,-0.4868946075439453,0.5421667098999023,127.65035247802734,-20.472013473510742,58.408084869384766,0.8392307758331299,-0.4501047134399414,0.6492700576782227,-147.05186462402344,-44.828819274902344,-49.00541687011719,-16.92595863342285,-8.343023300170898,-19.968374252319336,172.6570587158203,-131.76947021484375,-11.823125839233398,-16.776012420654297,-8.369505882263184,-20.233999252319336
1469503964672,,-50,-80.55957794189453,60,-16.959142684936523,-7.408240795135498,-20.051273345947266,-142.7486114501953,172.13990783691406,55.81267166137695,0.9271650314331055,-0.4868946075439453,0.5421667098999023,127.65035247802734,-20.472013473510742,58.408084869384766,0.8392307758331299,-0.4501047134399414,0.6492700576782227,-147.05186462402344,-44.828819274902344,-49.00541687011719,-16.92595863342285,-8.343023300170898,-19.968374252319336,172.6570587158203,-131.76947021484375,-11.823125839233398,-16.776012420654297,-8.369505882263184,-20.233999252319336
1469503964722,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503964772,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503964822,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503964872,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503964922,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503964972,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965022,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965072,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965122,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965173,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965222,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965273,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965322,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965382,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965422,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965472,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965522,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965572,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965622,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965672,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965723,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965772,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965822,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965872,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965922,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503965972,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966023,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966072,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966122,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966173,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966222,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966273,,0,0,0,-16.9624080657959,-7.472221851348877,-20.20213508605957,-120.33031463623047,158.7586212158203,61.60942840576172,1.1391849517822266,-0.4863424301147461,1.5089058876037598,102.14187622070312,-31.7703800201416,69.87944793701172,1.0135736465454102,-0.4502735137939453,1.5685129165649414,90.00004577636719,-116.10974884033203,-0.00002732075699896086,-16.9442195892334,-7.848856449127197,-20.89900016784668,90.00005340576172,74.74398803710938,-0.000012978579434275161,-15.351594924926758,-7.848857402801514,-20.303007125854492
1469503966322,,-50,-71.63186645507812,60,-16.047876358032227,-7.347411632537842,-20.492671966552734,-135.48797607421875,167.51158142089844,57.03921127319336,1.369344711303711,-0.4696311950683594,0.9743070602416992,119.6552734375,-24.700115203857422,61.408775329589844,1.2664737701416016,-0.43336963653564453,1.068094253540039,90.00003814697266,-133.04701232910156,-0.00001366037849948043,-16.792375564575195,-7.7300543785095215,-20.91887664794922,90.00001525878906,57.806705474853516,-0.000006409983598132385,-15.442459106445312,-7.730055332183838,-19.884765625
1469503966373,,50,-86.0548324584961,-60,-15.9894380569458,-7.333136081695557,-20.2784481048584,-154.11505126953125,170.20233154296875,58.5885009765625,1.3709344863891602,-0.46269798278808594,0.5273342132568359,135.0165557861328,-22.01158905029297,60.83224105834961,1.2936592102050781,-0.4320497512817383,0.6376733779907227,90.00003051757812,-147.2279510498047,-0.00001366037849948043,-16.606834411621094,-7.715777397155762,-20.874053955078125,90.00001525878906,43.62575149536133,0,-15.551397323608398,-7.715780258178711,-19.540746688842773
1469503966423,,14.981572151184082,-78.24403381347656,-37.5556755065918,-15.933141708374023,-7.325917720794678,-20.062036514282227,-161.31642150878906,-176.69354248046875,55.53782653808594,1.2551593780517578,-0.4670267105102539,0.12594890594482422,149.50408935546875,-17.960121154785156,58.75440979003906,1.2025818824768066,-0.43224239349365234,0.2631359100341797,90.00003051757812,-161.01954650878906,-0.00001366037849948043,-16.390750885009766,-7.708560466766357,-20.787654876708984,90.00000762939453,29.834136962890625,-0.000003936848315788666,-15.68359088897705,-7.708560943603516,-19.241180419921875
1469503966472,,6.288771152496338,-61.91223907470703,-28.684606552124023,-15.867905616760254,-7.326339244842529,-19.7995548248291,-179.29428100585938,-172.89752197265625,57.65180969238281,0.9891958236694336,-0.4651756286621094,-0.21294021606445312,161.54507446289062,-3.814666271209717,54.16316604614258,0.978062629699707,-0.4302196502685547,-0.08328819274902344,90.00000762939453,-178.2255401611328,-0.00001366037849948043,-16.09039306640625,-7.708981513977051,-20.628063201904297,90.0000228881836,12.628161430358887,-0.00000262481671597925,-15.87233829498291,-7.708982944488525,-18.941614151000977
1469503966522,,4.88489294052124,-50.708839416503906,-27.041397094726562,-15.827012062072754,-7.326719760894775,-19.623693466186523,171.02532958984375,-166.21878051757812,59.64976501464844,0.7664626836776733,-0.46520328521728516,-0.35570812225341797,169.05067443847656,6.001081943511963,53.825294494628906,0.7810995578765869,-0.4273500442504883,-0.23068809509277344,90.00001525878906,170.2021484375,-0.00001366037849948043,-15.878772735595703,-7.709362506866455,-20.47999382019043,90.00001525878906,1.0558178424835205,-0.0000023482762117055245,-16.003461837768555,-7.70936393737793,-18.784082412719727
